"No."	"PosX"	"PosY"	"PosZ"	"FrontX"	"FrontY"	"FrontZ"	"LeftX"	"LeftY"	"LeftZ"	"UpX"	"UpY"	"UpZ"
3230	32.211204	3.477930	38.703638	-0.989466	0.144410	-0.010127	-0.011242	-0.006905	0.999913	0.144327	0.989494	0.008456
3231	31.717161	3.554636	38.698810	-0.986640	0.162660	-0.009107	-0.010522	-0.007840	0.999914	0.162574	0.986651	0.009447
3232	31.224555	3.640138	38.694521	-0.983443	0.181046	-0.007855	-0.009574	-0.008624	0.999917	0.180964	0.983437	0.010215
3233	30.733740	3.735410	38.690981	-0.979876	0.199510	-0.006279	-0.008279	-0.009193	0.999923	0.199437	0.979853	0.010659
3234	30.244844	3.840103	38.688319	-0.975944	0.217976	-0.004425	-0.006656	-0.009505	0.999933	0.217920	0.975908	0.010727
3235	29.757925	3.953649	38.686617	-0.971658	0.236380	-0.002273	-0.004672	-0.009587	0.999943	0.236345	0.971613	0.010419
3236	29.273139	4.076003	38.686008	-0.967034	0.254646	0.000145	-0.002319	-0.009376	0.999953	0.254635	0.966989	0.009658
3237	28.790885	4.207986	38.686760	-0.962096	0.272696	0.002860	0.000475	-0.008814	0.999961	0.272711	0.962060	0.008351
3238	28.311229	4.349098	38.688983	-0.956877	0.290434	0.005904	0.003776	-0.007886	0.999962	0.290470	0.956862	0.006450
3239	27.834145	4.498641	38.692726	-0.951404	0.307807	0.009190	0.007534	-0.006567	0.999950	0.307852	0.951426	0.003929
3240	27.359736	4.656427	38.698119	-0.945691	0.324816	0.012777	0.011840	-0.004862	0.999918	0.324851	0.945765	0.000752
3241	26.888443	4.823212	38.705487	-0.939556	0.341995	0.016536	0.016623	-0.002677	0.999858	0.341991	0.939698	-0.003169
3242	26.420450	4.998952	38.714691	-0.932765	0.359936	0.019894	0.021328	0.000013	0.999773	0.359854	0.932977	-0.007689
3243	25.955882	5.183468	38.725355	-0.925307	0.378542	0.022641	0.025658	0.002925	0.999667	0.378349	0.925580	-0.012419
3244	25.495047	5.377058	38.737206	-0.917163	0.397740	0.024795	0.029547	0.005822	0.999546	0.397415	0.917480	-0.017092
3245	25.038723	5.580992	38.750038	-0.908280	0.417531	0.026355	0.032849	0.008374	0.999425	0.417071	0.908624	-0.021321
3246	24.587125	5.795142	38.763508	-0.898650	0.437815	0.027312	0.035394	0.010309	0.999320	0.437235	0.899006	-0.024760
3247	24.140335	6.019121	38.777303	-0.888279	0.458467	0.027720	0.037091	0.011448	0.999246	0.457804	0.888638	-0.027174
3248	23.698694	6.253093	38.791175	-0.877137	0.479446	0.027598	0.037775	0.011592	0.999219	0.478752	0.877495	-0.028279
3249	23.263172	6.498278	38.804826	-0.865179	0.500741	0.026885	0.037085	0.010425	0.999258	0.500089	0.865534	-0.027589
3250	22.833968	6.754380	38.817970	-0.852387	0.522285	0.025603	0.034813	0.007826	0.999363	0.521752	0.852735	-0.024853
3251	22.411118	7.020872	38.830369	-0.838733	0.544024	0.023777	0.030769	0.003752	0.999519	0.543673	0.839062	-0.019886
3252	21.995021	7.297840	38.841772	-0.824178	0.565925	0.021442	0.024716	-0.001882	0.999693	0.565792	0.824454	-0.012436
3253	21.586895	7.586474	38.851776	-0.808663	0.587983	0.018433	0.016043	-0.009280	0.999828	0.588053	0.808820	-0.001928
3254	21.186886	7.886305	38.860023	-0.792491	0.609711	0.014501	0.004204	-0.018315	0.999823	0.609869	0.792412	0.011951
3255	20.794765	8.196425	38.866148	-0.775761	0.630952	0.009668	-0.011003	-0.028843	0.999523	0.630930	0.775285	0.029318
3256	20.410851	8.516693	38.869791	-0.758104	0.652120	0.004239	-0.029671	-0.040984	0.998719	0.651459	0.757007	0.050419
3257	20.036654	8.848278	38.870433	-0.738972	0.673734	-0.001626	-0.052289	-0.054946	0.997119	0.671703	0.736929	0.075832
3258	19.672695	9.191051	38.868074	-0.717918	0.696087	-0.007560	-0.078875	-0.070549	0.994385	0.691645	0.714483	0.105552
3259	19.319372	9.544734	38.862902	-0.694648	0.719225	-0.013359	-0.109485	-0.087353	0.990143	0.710969	0.689264	0.139424
3260	18.977766	9.909706	38.854994	-0.668926	0.743088	-0.018930	-0.144447	-0.104966	0.983930	0.729159	0.660910	0.177551
3261	18.650511	10.287516	38.844162	-0.640571	0.767514	-0.024315	-0.184540	-0.123127	0.975082	0.745395	0.629097	0.220509
3262	18.338309	10.677770	38.830832	-0.610075	0.791834	-0.028395	-0.229152	-0.142020	0.962974	0.758483	0.593994	0.268094
3263	18.041187	11.079566	38.816194	-0.577730	0.815691	-0.029603	-0.276985	-0.161807	0.947152	0.767793	0.555398	0.319415
3264	17.760049	11.492721	38.801711	-0.543359	0.839045	-0.027649	-0.327642	-0.181625	0.927180	0.772924	0.512851	0.373594
3265	17.497661	11.918084	38.789040	-0.507098	0.861589	-0.022734	-0.381289	-0.200600	0.902429	0.772962	0.466288	0.430238
3266	17.254169	12.354610	38.779675	-0.469286	0.882922	-0.014852	-0.437340	-0.217776	0.872529	0.767140	0.415961	0.488336
3267	17.029146	12.800996	38.774876	-0.430196	0.902728	-0.003824	-0.494958	-0.232325	0.837282	0.754949	0.362088	0.546757
3268	16.823140	13.256510	38.776082	-0.390015	0.920749	0.010478	-0.553368	-0.243463	0.796561	0.735983	0.304873	0.604468
3269	16.638726	13.721080	38.785753	-0.348794	0.936774	0.028215	-0.611935	-0.250441	0.750210	0.709843	0.244403	0.660598
3270	16.475533	14.193199	38.805406	-0.306684	0.950530	0.049373	-0.669629	-0.252336	0.698515	0.676418	0.181162	0.713890
3271	16.332742	14.671289	38.836040	-0.263866	0.961745	0.073634	-0.725527	-0.248201	0.641878	0.635598	0.115946	0.763264
3272	16.210561	15.154148	38.878886	-0.221454	0.969967	0.100614	-0.778823	-0.238011	0.580333	0.586850	0.050157	0.808140
3273	16.110341	15.640479	38.936842	-0.181337	0.974684	0.130798	-0.828381	-0.223072	0.513832	0.530002	-0.015174	0.847861
3274	16.029803	16.128250	39.011037	-0.143968	0.975880	0.164107	-0.873101	-0.203322	0.443120	0.465799	-0.079487	0.881313
3275	15.966446	16.615719	39.101924	-0.109663	0.973598	0.200204	-0.912064	-0.178630	0.369094	0.395112	-0.142123	0.907572
3276	15.918829	17.101340	39.210674	-0.078669	0.967913	0.238652	-0.944548	-0.148930	0.292660	0.318812	-0.202395	0.925956
3277	15.886742	17.583089	39.340330	-0.051258	0.958930	0.278973	-0.969951	-0.114328	0.214767	0.237841	-0.259581	0.935975
3278	15.867592	18.059400	39.490913	-0.027575	0.946799	0.320643	-0.987794	-0.075003	0.136520	0.153306	-0.312964	0.937310
3279	15.858850	18.529136	39.661719	-0.007703	0.931714	0.363111	-0.997766	-0.031259	0.059041	0.066360	-0.361845	0.929873
3280	15.858804	18.991025	39.852983	0.008324	0.913911	0.405830	-0.999726	0.016483	-0.016613	-0.021872	-0.405580	0.913798
3281	15.866308	19.442829	40.066858	0.020653	0.893696	0.448198	-0.993692	0.067774	-0.089350	-0.110228	-0.443525	0.889458
3282	15.879028	19.883757	40.302103	0.029022	0.871386	0.489739	-0.979861	0.121637	-0.158360	-0.197563	-0.475280	0.857367
3283	15.894771	20.313505	40.557015	0.033561	0.847234	0.530159	-0.958626	0.177325	-0.222694	-0.282685	-0.500750	0.818131
3284	15.911899	20.731327	40.830989	0.034576	0.821596	0.569021	-0.930485	0.234232	-0.281663	-0.364696	-0.519726	0.772581
3285	15.928858	21.135218	41.125129	0.033116	0.794683	0.606121	-0.896083	0.292202	-0.334147	-0.442650	-0.532069	0.721778
3286	15.944591	21.525051	41.437714	0.030074	0.766440	0.641612	-0.855946	0.351241	-0.379456	-0.516191	-0.537773	0.666594
3287	15.958468	21.901002	41.766937	0.025590	0.736879	0.675540	-0.810562	0.410808	-0.417405	-0.585094	-0.536886	0.607798
3288	15.969940	22.262481	42.112099	0.019844	0.706035	0.707899	-0.760428	0.470350	-0.447794	-0.649119	-0.529421	0.546222
3289	15.978178	22.607218	42.474072	0.013362	0.673786	0.738805	-0.706056	0.529547	-0.470175	-0.708030	-0.515356	0.482806
3290	15.982865	22.935171	42.851367	0.006114	0.640090	0.768276	-0.647855	0.587783	-0.484556	-0.761739	-0.494769	0.418279
3291	15.983858	23.246573	43.242448	-0.001884	0.604825	0.796356	-0.586192	0.644518	-0.490892	-0.810170	-0.467742	0.353329
3292	15.980891	23.540682	43.646705	-0.010561	0.567899	0.823031	-0.521463	0.699168	-0.489123	-0.853209	-0.434345	0.288754
3293	15.973280	23.814633	44.064822	-0.019437	0.528833	0.848503	-0.454011	0.751450	-0.478745	-0.890784	-0.394535	0.225490
3294	15.961018	24.068133	44.495523	-0.028597	0.487591	0.872604	-0.384061	0.800595	-0.459940	-0.922865	-0.348286	0.164369
3295	15.944235	24.301379	44.937357	-0.038209	0.444708	0.894860	-0.311715	0.845524	-0.433500	-0.949407	-0.295505	0.106315
3296	15.922743	24.513775	45.389406	-0.048456	0.400709	0.914923	-0.237220	0.885173	-0.400243	-0.970247	-0.236433	0.052165
3297	15.895728	24.702541	45.851533	-0.059112	0.355814	0.932686	-0.160718	0.918739	-0.360679	-0.985229	-0.171220	0.002877
3298	15.863083	24.868285	46.322040	-0.070409	0.310268	0.948038	-0.082543	0.945325	-0.315511	-0.994097	-0.100469	-0.040949
3299	15.824766	25.012070	46.799283	-0.082628	0.264358	0.960878	-0.003096	0.964103	-0.265511	-0.996576	-0.024913	-0.078843
3300	15.780411	25.133794	47.282129	-0.095824	0.218399	0.971143	0.077260	0.974322	-0.211491	-0.992395	0.054765	-0.110237
3301	15.728873	25.231143	47.769769	-0.109757	0.172678	0.978844	0.158264	0.975266	-0.154301	-0.981278	0.137981	-0.134371
3302	15.669953	25.305389	48.260621	-0.124656	0.127526	0.983971	0.239399	0.966272	-0.094903	-0.962886	0.223732	-0.150981
3303	15.603581	25.358195	48.753285	-0.140681	0.083346	0.986541	0.319994	0.946796	-0.034357	-0.936917	0.310854	-0.159867
3304	15.529297	25.390051	49.246640	-0.157856	0.040408	0.986635	0.399420	0.916388	0.026374	-0.903075	0.398245	-0.160797
3305	15.445688	25.399506	49.739445	-0.175841	-0.000840	0.984418	0.477250	0.874550	0.085994	-0.860995	0.484935	-0.153381
3306	15.352642	25.388505	50.230519	-0.194706	-0.040061	0.980043	0.552577	0.821043	0.143343	-0.810400	0.569459	-0.137725
3307	15.250393	25.359460	50.719021	-0.213936	-0.075590	0.973919	0.624460	0.756102	0.195856	-0.751187	0.650074	-0.114554
3308	15.138995	25.314635	51.204344	-0.233079	-0.105109	0.966761	0.691675	0.680887	0.240786	-0.683564	0.724807	-0.086000
3309	15.017475	25.255894	51.685751	-0.252143	-0.127850	0.959207	0.753024	0.596630	0.277468	-0.607766	0.792267	-0.054162
3310	14.886329	25.187345	52.163328	-0.270849	-0.143970	0.951795	0.807331	0.504528	0.306054	-0.524269	0.851308	-0.020420
3311	14.746368	25.112612	52.637466	-0.288700	-0.153722	0.944998	0.853504	0.405893	0.326775	-0.433801	0.900900	0.014021
3312	14.598221	25.034640	53.108595	-0.304834	-0.157252	0.939334	0.890694	0.302176	0.339636	-0.337253	0.940192	0.047950
3313	14.442160	24.956421	53.577125	-0.318443	-0.154643	0.935243	0.918199	0.194885	0.344864	-0.235596	0.968558	0.079934
3314	14.279898	24.880940	54.043994	-0.329310	-0.146764	0.932746	0.935203	0.085513	0.343633	-0.130194	0.985468	0.109094
3315	14.113125	24.810352	54.510037	-0.337288	-0.134448	0.931751	0.941135	-0.024581	0.337137	-0.022424	0.990616	0.134825
3316	13.943200	24.746585	54.975924	-0.342271	-0.118279	0.932127	0.935629	-0.134026	0.326551	0.086305	0.983894	0.156538
3317	13.771463	24.692389	55.442353	-0.344070	-0.098480	0.933765	0.918540	-0.241497	0.312991	0.194678	0.965392	0.173550
3318	13.599648	24.649047	55.909880	-0.342822	-0.075715	0.936344	0.889792	-0.345799	0.297816	0.301237	0.935249	0.185918
3319	13.429187	24.617238	56.378821	-0.338864	-0.050397	0.939485	0.849370	-0.445866	0.282442	0.404650	0.893680	0.193894
3320	13.260993	24.598202	56.849271	-0.333495	-0.022877	0.942474	0.796939	-0.540923	0.268867	0.503655	0.840761	0.198627
3321	13.096206	24.593674	57.321289	-0.325027	0.002806	0.945701	0.732855	-0.631297	0.253747	0.597730	0.775536	0.203132
3322	12.937140	24.600864	57.795235	-0.311005	0.023080	0.950128	0.658561	-0.715564	0.232948	0.685254	0.698165	0.207344
3323	12.786185	24.616185	58.271632	-0.291377	0.036610	0.955907	0.575118	-0.791805	0.205631	0.764420	0.609676	0.209659
3324	12.645830	24.636268	58.751086	-0.266633	0.042286	0.962870	0.483696	-0.858243	0.171634	0.833634	0.511499	0.208383
3325	12.519938	24.656923	59.234504	-0.237026	0.038496	0.970740	0.385929	-0.913259	0.130449	0.891559	0.405557	0.201609
3326	12.410070	24.673104	59.721964	-0.203713	0.025086	0.978709	0.283357	-0.955375	0.083467	0.937129	0.294327	0.187514
3327	12.316788	24.680537	60.213055	-0.168064	0.002439	0.985773	0.177540	-0.983570	0.032702	0.969657	0.180510	0.164870
3328	12.240974	24.675150	60.707173	-0.131174	-0.028691	0.990944	0.070028	-0.997352	-0.019607	0.988883	0.066822	0.132836
3329	12.185012	24.651172	61.203360	-0.093672	-0.067149	0.993336	-0.037307	-0.996786	-0.070900	0.994904	-0.043699	0.090866
3330	12.147990	24.606031	61.699818	-0.056498	-0.111418	0.992166	-0.143319	-0.982557	-0.118500	0.988063	-0.148891	0.039545
3331	12.128510	24.538565	62.194715	-0.020521	-0.159691	0.986954	-0.246830	-0.955795	-0.159782	0.968841	-0.246889	-0.019803
3332	12.126016	24.447332	62.686193	0.013954	-0.209817	0.977641	-0.346694	-0.918098	-0.192090	0.937874	-0.336262	-0.085553
3333	12.141360	24.329428	63.171729	0.045787	-0.260266	0.964451	-0.442712	-0.870761	-0.213965	0.895494	-0.417177	-0.155093
3334	12.171752	24.185483	63.649455	0.073375	-0.312326	0.947137	-0.533818	-0.814496	-0.227231	0.842410	-0.488926	-0.226489
3335	12.214160	24.016194	64.117846	0.096057	-0.365803	0.925722	-0.618912	-0.750331	-0.232275	0.779565	-0.550629	-0.298474
3336	12.266343	23.821031	64.575084	0.113556	-0.420107	0.900342	-0.696838	-0.679613	-0.229224	0.708182	-0.601362	-0.369921
3337	12.326538	23.596913	65.017828	0.125955	-0.474515	0.871189	-0.766566	-0.603978	-0.218143	0.629691	-0.640348	-0.439822
3338	12.391574	23.345290	65.444810	0.133090	-0.528397	0.838501	-0.827473	-0.524895	-0.199433	0.545505	-0.667295	-0.507092
3339	12.458743	23.068120	65.855302	0.135092	-0.580973	0.802634	-0.879157	-0.443891	-0.173332	0.456983	-0.682225	-0.570732
3340	12.525783	22.766109	66.247944	0.132170	-0.631576	0.763965	-0.921346	-0.362538	-0.140315	0.365586	-0.685331	-0.629817
3341	12.590077	22.437753	66.619320	0.124581	-0.679755	0.722781	-0.953956	-0.282379	-0.101142	0.272850	-0.676901	-0.683636
3342	12.649372	22.085767	66.969244	0.112917	-0.724871	0.679567	-0.977161	-0.204927	-0.056223	0.180016	-0.657698	-0.731456
3343	12.702049	21.712959	67.298000	0.097303	-0.766595	0.634716	-0.991342	-0.131149	-0.006424	0.088167	-0.628596	-0.772718
3344	12.746459	21.320929	67.604946	0.078195	-0.804595	0.588653	-0.996937	-0.062149	0.047483	-0.001621	-0.590563	-0.806990
3345	12.779979	20.909671	67.887122	0.056366	-0.838638	0.541764	-0.994506	0.000779	0.104676	-0.088207	-0.544688	-0.833987
3346	12.801675	20.482247	68.145397	0.031985	-0.868598	0.494484	-0.984766	0.057216	0.164202	-0.170917	-0.492203	-0.853536
3347	12.811124	20.041473	68.380949	0.005589	-0.894441	0.447150	-0.968435	0.106593	0.225326	-0.249204	-0.434295	-0.865612
3348	12.807597	19.589189	68.593830	-0.022101	-0.916143	0.400242	-0.946262	0.148368	0.287360	-0.322646	-0.372383	-0.870190
3349	12.789228	19.126387	68.781919	-0.049955	-0.933704	0.354544	-0.918958	0.182008	0.349842	-0.391179	-0.308335	-0.867127
3350	12.756608	18.655881	68.947639	-0.078711	-0.946772	0.312135	-0.886883	0.209485	0.411769	-0.455239	-0.244416	-0.856165
3351	12.709761	18.180165	69.093926	-0.109067	-0.955686	0.273439	-0.850564	0.232086	0.471887	-0.514437	-0.181110	-0.838185
3352	12.648085	17.701011	69.222519	-0.140636	-0.960863	0.238669	-0.810674	0.250145	0.529373	-0.568357	-0.119034	-0.814126
3353	12.569359	17.220000	69.333731	-0.173067	-0.962654	0.208197	-0.768039	0.264241	0.583346	-0.616575	-0.058945	-0.785087
3354	12.474032	16.738888	69.430594	-0.206029	-0.961493	0.181888	-0.723415	0.274827	0.633356	-0.658955	-0.001091	-0.752181
3355	12.362783	16.259002	69.515849	-0.239351	-0.957722	0.159623	-0.677439	0.282500	0.679168	-0.695548	0.054425	-0.716415
3356	12.235543	15.781435	69.591294	-0.272642	-0.951704	0.141157	-0.630891	0.287615	0.720593	-0.726390	0.107409	-0.678838
3357	12.090673	15.307576	69.657840	-0.305412	-0.943828	0.126141	-0.584815	0.290462	0.757379	-0.751475	0.157543	-0.640676
3358	11.929374	14.838138	69.717551	-0.337505	-0.934402	0.113945	-0.539702	0.291260	0.789867	-0.771240	0.205088	-0.602600
3359	11.752825	14.373579	69.772026	-0.369004	-0.923572	0.104166	-0.495887	0.290429	0.818381	-0.786087	0.250331	-0.565157
3360	11.561293	13.914501	69.822292	-0.399964	-0.911438	0.096492	-0.453748	0.288382	0.843178	-0.796330	0.293458	-0.528905
3361	11.353385	13.462216	69.868943	-0.430476	-0.898041	0.090622	-0.413862	0.285609	0.864376	-0.802128	0.334588	-0.494613
3362	11.130094	13.017070	69.913049	-0.460753	-0.883327	0.086252	-0.376309	0.282448	0.882391	-0.803802	0.374107	-0.462543
3363	10.892312	12.579324	69.955372	-0.490938	-0.867222	0.083103	-0.341052	0.279091	0.897659	-0.801663	0.412352	-0.432784
3364	10.640035	12.149633	69.996407	-0.521197	-0.849588	0.080955	-0.308176	0.275813	0.910470	-0.795853	0.449586	-0.405575
3365	10.371533	11.729803	70.036504	-0.551833	-0.830150	0.079570	-0.277923	0.273023	0.920987	-0.786282	0.486117	-0.381381
3366	10.087408	11.320343	70.076061	-0.582978	-0.808662	0.078755	-0.250112	0.270839	0.929564	-0.773033	0.522218	-0.360150
3367	9.788202	10.921758	70.115341	-0.614706	-0.784856	0.078336	-0.224505	0.269308	0.936520	-0.756131	0.558098	-0.341750
3368	9.473624	10.535160	70.154457	-0.646740	-0.758722	0.077902	-0.201209	0.268243	0.942104	-0.735692	0.593622	-0.326145
3369	9.142134	10.162920	70.193156	-0.677726	-0.731299	0.076741	-0.180862	0.266946	0.946588	-0.712725	0.627648	-0.313180
3370	8.795396	9.804766	70.231105	-0.706996	-0.703235	0.074947	-0.163300	0.265440	0.950197	-0.688106	0.659547	-0.302503
3371	8.435029	9.460228	70.268064	-0.734587	-0.674618	0.072617	-0.148245	0.264011	0.953059	-0.662122	0.689339	-0.293948
3372	8.061789	9.129519	70.303773	-0.760515	-0.645566	0.069731	-0.135538	0.262856	0.955267	-0.635017	0.717044	-0.287405
3373	7.675162	8.814367	70.337744	-0.784749	-0.616273	0.066152	-0.125345	0.262318	0.956806	-0.607007	0.742561	-0.283101
3374	7.276693	8.514120	70.369744	-0.807358	-0.586802	0.061947	-0.117356	0.262572	0.957749	-0.578274	0.765976	-0.280855
3375	6.867765	8.228053	70.399583	-0.828398	-0.557219	0.057132	-0.111299	0.263705	0.958161	-0.548971	0.787380	-0.280470
3376	6.449079	7.956185	70.426961	-0.847904	-0.527625	0.051678	-0.107049	0.265864	0.958049	-0.519230	0.806801	-0.281909
3377	6.020392	7.700060	70.451228	-0.865872	-0.498192	0.045499	-0.104646	0.269311	0.957351	-0.489198	0.824182	-0.285323
3378	5.583000	7.458797	70.472186	-0.882366	-0.468979	0.038590	-0.103834	0.274033	0.956098	-0.458965	0.839622	-0.290494
3379	5.138044	7.231500	70.489640	-0.897453	-0.440023	0.030944	-0.104416	0.280071	0.954284	-0.428574	0.853194	-0.297296
3380	4.686152	7.018018	70.503250	-0.911171	-0.411414	0.022507	-0.106283	0.287462	0.951877	-0.398086	0.864930	-0.305653
3381	4.227298	6.819667	70.512122	-0.923521	-0.383321	0.013158	-0.109474	0.296319	0.948794	-0.367592	0.874791	-0.315621
3382	3.762543	6.635406	70.516010	-0.934565	-0.355782	0.002860	-0.113851	0.306658	0.944986	-0.337086	0.882825	-0.327098
3383	3.292802	6.464222	70.514712	-0.944348	-0.328840	-0.008446	-0.119261	0.318332	0.940448	-0.306568	0.889117	-0.339833
3384	2.818640	6.305813	70.507746	-0.952894	-0.302585	-0.020846	-0.125676	0.331356	0.935098	-0.276039	0.893670	-0.353775
3385	2.340244	6.161193	70.493827	-0.960228	-0.277071	-0.034568	-0.133200	0.345740	0.928828	-0.245399	0.896491	-0.368895
3386	1.858438	6.029344	70.472665	-0.966488	-0.251927	-0.049331	-0.141278	0.361537	0.921592	-0.214339	0.897677	-0.385013
3387	1.373854	5.909634	70.444188	-0.971846	-0.226498	-0.064910	-0.149250	0.378618	0.913440	-0.182316	0.897411	-0.401763
3388	0.886902	5.802182	70.408098	-0.976255	-0.200879	-0.081076	-0.156789	0.396986	0.904334	-0.149475	0.895572	-0.419055
3389	0.397853	5.708434	70.363230	-0.979669	-0.175182	-0.097772	-0.163745	0.416641	0.894202	-0.115913	0.892032	-0.436856
3390	-0.092645	5.627679	70.309789	-0.982055	-0.149561	-0.114893	-0.169928	0.437434	0.883049	-0.081812	0.886726	-0.454998
3391	-0.584027	5.559175	70.248039	-0.983394	-0.124158	-0.132367	-0.175200	0.459211	0.870879	-0.047342	0.879608	-0.473338
3392	-1.075824	5.502802	70.177839	-0.983692	-0.099084	-0.150108	-0.179415	0.481839	0.857695	-0.012656	0.870640	-0.491759
3393	-1.567514	5.459696	70.098125	-0.982969	-0.074472	-0.168003	-0.182438	0.505306	0.843435	0.022080	0.859721	-0.510287
3394	-2.058565	5.428900	70.009310	-0.981252	-0.050434	-0.186013	-0.184198	0.529381	0.828147	0.056705	0.846884	-0.528746
3395	-2.548551	5.409489	69.911835	-0.978600	-0.026997	-0.203994	-0.184516	0.553942	0.811851	0.091084	0.832118	-0.547069
3396	-3.037077	5.401207	69.805782	-0.975094	-0.004114	-0.221754	-0.183147	0.578860	0.794593	0.125096	0.815417	-0.565196
3397	-3.523529	5.404988	69.690346	-0.970805	0.018186	-0.239179	-0.179943	0.604130	0.776303	0.158613	0.796678	-0.583221
3398	-4.007605	5.419891	69.566167	-0.965782	0.039868	-0.256274	-0.174862	0.629665	0.756932	0.191544	0.775843	-0.601147
3399	-4.489089	5.445047	69.433845	-0.960056	0.060929	-0.273094	-0.167913	0.655278	0.736489	0.223826	0.752927	-0.618872
